SourceListName,SourceFlowName,SourceFlowUUID,SourceFlowContext,SourceUnit,MatchCondition,TargetListName,TargetFlowName,TargetFlowUUID,TargetFlowContext,TargetUnit,Mapper,Verifier,LastUpdated,MemoMapper,MemoVerifier,MemoSource,MemoTarget
SimaPro9.4,"Phenols, unspecified",3FF95ECD-683F-4BF7-AEC5-CD7428F2E7F9,"Emissions to water/groundwater, long-term",kg,=,ecoinventEFv3.7,Phenol,479008ad-0dce-46d5-8ba2-972633689864,"water/ground-, long-term",kg,Chris Mutel,,2023-01-09T23:20:04.470300+01:00,Automated match. Notebook: Match - Minor random name differences,,,
SimaPro9.4,"Phenols, unspecified",3FF95ECD-683F-4BF7-AEC5-CD7428F2E7F9,Emissions to water/ocean,kg,=,ecoinventEFv3.7,Phenol,a3436836-e2fe-4c30-b9a7-0098b489374f,water/ocean,kg,Chris Mutel,,2023-01-09T23:20:04.470300+01:00,Automated match. Notebook: Match - Minor random name differences,,,
SimaPro9.4,"Phenols, unspecified",3FF95ECD-683F-4BF7-AEC5-CD7428F2E7F9,Emissions to water/lake,kg,=,ecoinventEFv3.7,Phenol,64836dd0-8b0f-41ba-a7d3-be54358fc4b3,water/surface water,kg,Chris Mutel,,2023-01-09T23:20:04.470300+01:00,Automated match. Notebook: Match - Minor random name differences,,,
SimaPro9.4,"Phenols, unspecified",3FF95ECD-683F-4BF7-AEC5-CD7428F2E7F9,Emissions to water/river,kg,=,ecoinventEFv3.7,Phenol,64836dd0-8b0f-41ba-a7d3-be54358fc4b3,water/surface water,kg,Chris Mutel,,2023-01-09T23:20:04.470300+01:00,Automated match. Notebook: Match - Minor random name differences,,,
SimaPro9.4,"Phenols, unspecified",3FF95ECD-683F-4BF7-AEC5-CD7428F2E7F9,"Emissions to water/river, long-term",kg,=,ecoinventEFv3.7,Phenol,64836dd0-8b0f-41ba-a7d3-be54358fc4b3,water/surface water,kg,Chris Mutel,,2023-01-09T23:20:04.470300+01:00,Automated match. Notebook: Match - Minor random name differences,,,
SimaPro9.4,"Phenols, unspecified",3FF95ECD-683F-4BF7-AEC5-CD7428F2E7F9,Emissions to water/(unspecified),kg,=,ecoinventEFv3.7,Phenol,39153cb9-a8fe-4fc8-beef-1bf1edceb8e7,water/unspecified,kg,Chris Mutel,,2023-01-09T23:20:04.470300+01:00,Automated match. Notebook: Match - Minor random name differences,,,
SimaPro9.4,BOD5 (Biological Oxygen Demand),CD7C288B-FC81-4AF9-85A1-ADF3AC45AB00,Emissions to water/groundwater,kg,=,ecoinventEFv3.7,"BOD5, Biological Oxygen Demand",57c27ba7-a61a-4932-8cd5-095c88ff0245,water/ground-,kg,Chris Mutel,,2023-01-09T23:20:04.470300+01:00,Automated match. Notebook: Match - Minor random name differences,,,
SimaPro9.4,BOD5 (Biological Oxygen Demand),CD7C288B-FC81-4AF9-85A1-ADF3AC45AB00,"Emissions to water/groundwater, long-term",kg,=,ecoinventEFv3.7,"BOD5, Biological Oxygen Demand",aedea697-930a-4a0e-9e4f-b9c369aa9a33,"water/ground-, long-term",kg,Chris Mutel,,2023-01-09T23:20:04.470300+01:00,Automated match. Notebook: Match - Minor random name differences,,,
SimaPro9.4,BOD5 (Biological Oxygen Demand),CD7C288B-FC81-4AF9-85A1-ADF3AC45AB00,Emissions to water/ocean,kg,=,ecoinventEFv3.7,"BOD5, Biological Oxygen Demand",f012d2d5-ebb4-4531-8285-0b98af3dcbd4,water/ocean,kg,Chris Mutel,,2023-01-09T23:20:04.470300+01:00,Automated match. Notebook: Match - Minor random name differences,,,
SimaPro9.4,BOD5 (Biological Oxygen Demand),CD7C288B-FC81-4AF9-85A1-ADF3AC45AB00,Emissions to water/lake,kg,=,ecoinventEFv3.7,"BOD5, Biological Oxygen Demand",70d467b6-115e-43c5-add2-441de9411348,water/surface water,kg,Chris Mutel,,2023-01-09T23:20:04.470300+01:00,Automated match. Notebook: Match - Minor random name differences,,,
SimaPro9.4,BOD5 (Biological Oxygen Demand),CD7C288B-FC81-4AF9-85A1-ADF3AC45AB00,Emissions to water/river,kg,=,ecoinventEFv3.7,"BOD5, Biological Oxygen Demand",70d467b6-115e-43c5-add2-441de9411348,water/surface water,kg,Chris Mutel,,2023-01-09T23:20:04.470300+01:00,Automated match. Notebook: Match - Minor random name differences,,,
SimaPro9.4,BOD5 (Biological Oxygen Demand),CD7C288B-FC81-4AF9-85A1-ADF3AC45AB00,"Emissions to water/river, long-term",kg,=,ecoinventEFv3.7,"BOD5, Biological Oxygen Demand",70d467b6-115e-43c5-add2-441de9411348,water/surface water,kg,Chris Mutel,,2023-01-09T23:20:04.470300+01:00,Automated match. Notebook: Match - Minor random name differences,,,
SimaPro9.4,BOD5 (Biological Oxygen Demand),CD7C288B-FC81-4AF9-85A1-ADF3AC45AB00,Emissions to water/(unspecified),kg,=,ecoinventEFv3.7,"BOD5, Biological Oxygen Demand",91955aba-6ebc-4413-9342-f0298860b4aa,water/unspecified,kg,Chris Mutel,,2023-01-09T23:20:04.470300+01:00,Automated match. Notebook: Match - Minor random name differences,,,
SimaPro9.4,COD (Chemical Oxygen Demand),DA36EF37-A5FD-4E21-BD7A-E2BFA153FBAF,Emissions to water/groundwater,kg,=,ecoinventEFv3.7,"COD, Chemical Oxygen Demand",be10dd54-eb4d-48ae-9e14-7d79ce8b170d,water/ground-,kg,Chris Mutel,,2023-01-09T23:20:04.470300+01:00,Automated match. Notebook: Match - Minor random name differences,,,
SimaPro9.4,COD (Chemical Oxygen Demand),DA36EF37-A5FD-4E21-BD7A-E2BFA153FBAF,"Emissions to water/groundwater, long-term",kg,=,ecoinventEFv3.7,"COD, Chemical Oxygen Demand",a8fea8cf-9b09-49fc-aa58-5a732494a2a0,"water/ground-, long-term",kg,Chris Mutel,,2023-01-09T23:20:04.470300+01:00,Automated match. Notebook: Match - Minor random name differences,,,
SimaPro9.4,COD (Chemical Oxygen Demand),DA36EF37-A5FD-4E21-BD7A-E2BFA153FBAF,Emissions to water/ocean,kg,=,ecoinventEFv3.7,"COD, Chemical Oxygen Demand",ec76fb5c-b402-416b-825c-53e074fe7525,water/ocean,kg,Chris Mutel,,2023-01-09T23:20:04.470300+01:00,Automated match. Notebook: Match - Minor random name differences,,,
SimaPro9.4,COD (Chemical Oxygen Demand),DA36EF37-A5FD-4E21-BD7A-E2BFA153FBAF,Emissions to water/lake,kg,=,ecoinventEFv3.7,"COD, Chemical Oxygen Demand",fc0b5c85-3b49-42c2-a3fd-db7e57b696e3,water/surface water,kg,Chris Mutel,,2023-01-09T23:20:04.470300+01:00,Automated match. Notebook: Match - Minor random name differences,,,
SimaPro9.4,COD (Chemical Oxygen Demand),DA36EF37-A5FD-4E21-BD7A-E2BFA153FBAF,Emissions to water/river,kg,=,ecoinventEFv3.7,"COD, Chemical Oxygen Demand",fc0b5c85-3b49-42c2-a3fd-db7e57b696e3,water/surface water,kg,Chris Mutel,,2023-01-09T23:20:04.470300+01:00,Automated match. Notebook: Match - Minor random name differences,,,
SimaPro9.4,COD (Chemical Oxygen Demand),DA36EF37-A5FD-4E21-BD7A-E2BFA153FBAF,"Emissions to water/river, long-term",kg,=,ecoinventEFv3.7,"COD, Chemical Oxygen Demand",fc0b5c85-3b49-42c2-a3fd-db7e57b696e3,water/surface water,kg,Chris Mutel,,2023-01-09T23:20:04.470300+01:00,Automated match. Notebook: Match - Minor random name differences,,,
