SourceListName,SourceFlowName,SourceFlowUUID,SourceFlowContext,SourceUnit,MatchCondition,TargetListName,TargetFlowName,TargetFlowUUID,TargetFlowContext,TargetUnit,Mapper,Verifier,LastUpdated,MemoMapper,MemoVerifier,MemoSource,MemoTarget
SimaPro9.4,"Carbon monoxide, biogenic",BAF405CB-7896-4C68-815E-8353922B59F6,"Emissions to air/low. pop., long-term",kg,=,ecoinventEFv3.7,"Carbon monoxide, non-fossil",588356df-f3b4-43a7-a76e-c47175a7eae0,"air/low population density, long-term",kg,Chris Mutel,,2023-01-09T19:59:48.920294+01:00,Automated match. Notebook: Match - missing biogenic and fossil carbon,,,
SimaPro9.4,"Carbon monoxide, biogenic",BAF405CB-7896-4C68-815E-8353922B59F6,Emissions to air/stratosphere + troposphere,kg,=,ecoinventEFv3.7,"Carbon monoxide, non-fossil",968495ec-1000-438a-9e11-467776ebb54e,air/lower stratosphere + upper troposphere,kg,Chris Mutel,,2023-01-09T19:59:48.920294+01:00,Automated match. Notebook: Match - missing biogenic and fossil carbon,,,
SimaPro9.4,"Carbon monoxide, biogenic",BAF405CB-7896-4C68-815E-8353922B59F6,Emissions to air/stratosphere,kg,=,ecoinventEFv3.7,"Carbon monoxide, non-fossil",968495ec-1000-438a-9e11-467776ebb54e,air/lower stratosphere + upper troposphere,kg,Chris Mutel,,2023-01-09T19:59:48.920294+01:00,Automated match. Notebook: Match - missing biogenic and fossil carbon,,,
SimaPro9.4,"Carbon monoxide, land transformation",67689928-427D-4D85-A7D9-C26C7EED04E1,Emissions to air/(unspecified),kg,=,ecoinventEFv3.7,"Carbon monoxide, from soil or biomass stock",69a6c884-39be-444f-a67c-7436a5e66de2,air/unspecified,kg,Chris Mutel,,2023-01-09T19:59:48.920294+01:00,Automated match. Notebook: Match - missing biogenic and fossil carbon,,,
SimaPro9.4,"Carbon monoxide, land transformation",67689928-427D-4D85-A7D9-C26C7EED04E1,Emissions to air/indoor,kg,=,ecoinventEFv3.7,"Carbon monoxide, from soil or biomass stock",05f6e226-0593-46f5-a788-01fa306e66ad,air/indoor,kg,Chris Mutel,,2023-01-09T19:59:48.920294+01:00,Automated match. Notebook: Match - missing biogenic and fossil carbon,,,
SimaPro9.4,"Carbon monoxide, land transformation",67689928-427D-4D85-A7D9-C26C7EED04E1,Emissions to air/high. pop.,kg,=,ecoinventEFv3.7,"Carbon monoxide, from soil or biomass stock",51c58d09-0699-4d51-80b3-a1bb2b9313e4,air/urban air close to ground,kg,Chris Mutel,,2023-01-09T19:59:48.920294+01:00,Automated match. Notebook: Match - missing biogenic and fossil carbon,,,
SimaPro9.4,"Carbon monoxide, land transformation",67689928-427D-4D85-A7D9-C26C7EED04E1,Emissions to air/low. pop.,kg,=,ecoinventEFv3.7,"Carbon monoxide, from soil or biomass stock",68b9b577-90cf-49e4-88bb-a55d80f3ac5d,air/non-urban air or from high stacks,kg,Chris Mutel,,2023-01-09T19:59:48.920294+01:00,Automated match. Notebook: Match - missing biogenic and fossil carbon,,,
SimaPro9.4,"Carbon monoxide, land transformation",67689928-427D-4D85-A7D9-C26C7EED04E1,"Emissions to air/low. pop., long-term",kg,=,ecoinventEFv3.7,"Carbon monoxide, from soil or biomass stock",bd086aa3-312a-47af-a7b2-04fddbf8f01e,"air/low population density, long-term",kg,Chris Mutel,,2023-01-09T19:59:48.920294+01:00,Automated match. Notebook: Match - missing biogenic and fossil carbon,,,
SimaPro9.4,"Carbon monoxide, land transformation",67689928-427D-4D85-A7D9-C26C7EED04E1,Emissions to air/stratosphere + troposphere,kg,=,ecoinventEFv3.7,"Carbon monoxide, from soil or biomass stock",e1da7e11-cc2c-4ea2-a42a-bf558150014b,air/lower stratosphere + upper troposphere,kg,Chris Mutel,,2023-01-09T19:59:48.920294+01:00,Automated match. Notebook: Match - missing biogenic and fossil carbon,,,
SimaPro9.4,"Carbon monoxide, land transformation",67689928-427D-4D85-A7D9-C26C7EED04E1,Emissions to air/stratosphere,kg,=,ecoinventEFv3.7,"Carbon monoxide, from soil or biomass stock",e1da7e11-cc2c-4ea2-a42a-bf558150014b,air/lower stratosphere + upper troposphere,kg,Chris Mutel,,2023-01-09T19:59:48.920294+01:00,Automated match. Notebook: Match - missing biogenic and fossil carbon,,,
