SourceListName,SourceFlowName,SourceFlowUUID,SourceFlowContext,SourceUnit,MatchCondition,TargetListName,TargetFlowName,TargetFlowUUID,TargetFlowContext,TargetUnit,Mapper,Verifier,LastUpdated,MemoMapper,MemoVerifier,MemoSource,MemoTarget
SimaPro9.4,"Occupation, permanent crop",4E0DC537-F936-4A04-91E0-CA71B69641DE,Resources/land,m2a,=,ecoinventEFv3.7,"Occupation, permanent crop",e9007a6f-7244-44d4-a561-91ae1b6c6cfc,natural resource/land,m2*a,Chris Mutel,,2023-01-09T11:48:19.138338+01:00,Automated match. Notebook: Match - Resources,,,
SimaPro9.4,"Occupation, permanent crop, irrigated",F968269C-28DD-48A1-80DC-A370469CCD16,Resources/land,m2a,=,ecoinventEFv3.7,"Occupation, permanent crop, irrigated",1896b498-8d13-4f58-8c17-21fe57740158,natural resource/land,m2*a,Chris Mutel,,2023-01-09T11:48:19.138338+01:00,Automated match. Notebook: Match - Resources,,,
SimaPro9.4,"Occupation, permanent crop, irrigated, extensive",C2D5C429-285C-43FF-B66B-173696597B59,Resources/land,m2a,=,ecoinventEFv3.7,"Occupation, permanent crop, irrigated, extensive",7e7d6ebb-8c9c-4ecb-b64b-23a8c2c908c4,natural resource/land,m2*a,Chris Mutel,,2023-01-09T11:48:19.138338+01:00,Automated match. Notebook: Match - Resources,,,
SimaPro9.4,"Occupation, permanent crop, irrigated, intensive",36CE80F2-7999-4F9F-97C3-40114BAB8DE9,Resources/land,m2a,=,ecoinventEFv3.7,"Occupation, permanent crop, irrigated, intensive",3afbc2d8-1b51-4d43-87a7-e68291c1e999,natural resource/land,m2*a,Chris Mutel,,2023-01-09T11:48:19.138338+01:00,Automated match. Notebook: Match - Resources,,,
SimaPro9.4,"Occupation, permanent crop, non-irrigated",7BC68FDC-F562-405C-AA07-BC4A90B432B7,Resources/land,m2a,=,ecoinventEFv3.7,"Occupation, permanent crop, non-irrigated",18636f13-f552-4136-a353-3b5a8e5f87d1,natural resource/land,m2*a,Chris Mutel,,2023-01-09T11:48:19.138338+01:00,Automated match. Notebook: Match - Resources,,,
SimaPro9.4,"Occupation, permanent crop, non-irrigated, extensive",B606C595-0475-4526-AA84-12207FB303A6,Resources/land,m2a,=,ecoinventEFv3.7,"Occupation, permanent crop, non-irrigated, extensive",f318deb8-ac36-47c0-bb00-e3022b583c7e,natural resource/land,m2*a,Chris Mutel,,2023-01-09T11:48:19.138338+01:00,Automated match. Notebook: Match - Resources,,,
SimaPro9.4,"Occupation, permanent crop, non-irrigated, intensive",B09A8DF7-0104-4D6B-9B4D-8BB32DCD1281,Resources/land,m2a,=,ecoinventEFv3.7,"Occupation, permanent crop, non-irrigated, intensive",c9461a73-d00a-4fc7-a890-a9eda6af3185,natural resource/land,m2*a,Chris Mutel,,2023-01-09T11:48:19.138338+01:00,Automated match. Notebook: Match - Resources,,,
SimaPro9.4,"Occupation, seabed, drilling and mining",AD12506E-8683-4E40-84FB-AB342EEDA3BD,Resources/land,m2a,=,ecoinventEFv3.7,"Occupation, seabed, drilling and mining",70c4c6d8-ed81-4763-ae6d-39e54ef0b1fa,natural resource/land,m2*a,Chris Mutel,,2023-01-09T11:48:19.138338+01:00,Automated match. Notebook: Match - Resources,,,
SimaPro9.4,"Occupation, seabed, infrastructure",00168522-B36C-4C19-9795-C9E41E70D15C,Resources/land,m2a,=,ecoinventEFv3.7,"Occupation, seabed, infrastructure",9db06277-b6d9-4c48-8cfb-de342e928a50,natural resource/land,m2*a,Chris Mutel,,2023-01-09T11:48:19.138338+01:00,Automated match. Notebook: Match - Resources,,,
SimaPro9.4,"Occupation, shrub land, sclerophyllous",33AA0C6D-14CE-470F-917C-FDAFFF036F0A,Resources/land,m2a,=,ecoinventEFv3.7,"Occupation, shrub land, sclerophyllous",c199261c-8234-43c5-b906-5b67707e4395,natural resource/land,m2*a,Chris Mutel,,2023-01-09T11:48:19.138338+01:00,Automated match. Notebook: Match - Resources,,,
